0xffffffff,,
0x170,Turn the vibration ON / OFF.,Turn the vibration ON / OFF.
0x18d,Select radar type.,Select radar type.
0x1a0,Turn blood display ON / OFF.,Turn blood display ON / OFF.
0x1bd,Select STEREO / MONAURAL sound.,Select STEREO / MONAURAL sound.
0x1dd,Certain cut scenes will be in Dolby Digital 5.1.,Certain cut scenes will be in Dolby Digital 5.1.
0x20e,Turn the captions ON / OFF.,Turn the captions ON / OFF.
0x22a,Select First Person View control type.,Select First Person View control type.
0x251,Select item display type.,Select item display type.
0x26b,Select quick change type.,Select quick change type.
0x285,Adjust screen position.,Adjust screen position.
0x29d,Display color adjustment screen.,Display color adjustment screen.
0x2be,Return to previous screen.,Return to previous screen.
0x2d9,"Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game.","Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game."
0x363,Mettre la vibration sur ON / OFF.,Mettre la vibration sur ON / OFF.
0x385,Choisir le type de radar.,Choisir le type de radar.
0x39f,Mettre l'affichage du sang sur ON / OFF.,Mettre l'affichage du sang sur ON / OFF.
0x3c8,Choisir entre le son STEREO et MONO.,Choisir entre le son STEREO et MONO.
0x3ed,Certaines séquences vidéos seront en Dolby Digital 5.1.,Certaines séquences vidéos seront en Dolby Digital 5.1.
0x427,Mettre les sous-titres sur ON / OFF.,Mettre les sous-titres sur ON / OFF.
0x44c,Choisir l'Observation à la première personne.,Choisir l'Observation à la première personne.
0x47c,Choisir l'affichage des objets.,Choisir l'affichage des objets.
0x49c,Choisir les changements rapides.,Choisir les changements rapides.
0x4bd,Régler la position de l'écran.,Régler la position de l'écran.
0x4de,Afficher l'écran de réglage des couleurs.,Afficher l'écran de réglage des couleurs.
0x50a,Retourner dans l'écran précédent.,Retourner dans l'écran précédent.
0x52f,"Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge.","Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge."
0x5da,Vibration EIN / AUS.,Vibration EIN / AUS.
0x5ef,Radartyp wählen.,Radartyp wählen.
0x601,Blutanzeige EIN / AUS.,Blutanzeige EIN / AUS.
0x618,Wählen Sie STEREO / MONO.,Wählen Sie STEREO / MONO.
0x633,Bestimmte Szenen sind in Dolby Digital 5.1.,Bestimmte Szenen sind in Dolby Digital 5.1.
0x65f,Untertitel EIN / AUS.,Untertitel EIN / AUS.
0x675,Beobachtungsperspektive wählen.,Beobachtungsperspektive wählen.
0x696,Displaytyp wählen.,Displaytyp wählen.
0x6aa,Schnellwechseltyp wählen.,Schnellwechseltyp wählen.
0x6c5,Bildschirmposition regulieren.,Bildschirmposition regulieren.
0x6e4,Farbregulierungsbildschirm einblenden.,Farbregulierungsbildschirm einblenden.
