0xffffffff,,
0xffffffff,,
0xffffffff,,
0x194,Turn the vibration ON / OFF.,Turn the vibration ON / OFF.
0x1b1,Select radar type.,Select radar type.
0x1c4,Turn blood display ON / OFF.,Turn blood display ON / OFF.
0x1e1,Select STEREO / MONAURAL sound.,Select STEREO / MONAURAL sound.
0x201,Certain cut scenes will be in Dolby Digital 5.1.,Certain cut scenes will be in Dolby Digital 5.1.
0x232,Turn the captions ON / OFF.,Turn the captions ON / OFF.
0x24e,Select First Person View control type.,Select First Person View control type.
0x275,Select item display type.,Select item display type.
0x28f,Select quick change type.,Select quick change type.
0x2a9,Adjust screen position.,Adjust screen position.
0x2c1,Display color adjustment screen.,Display color adjustment screen.
0x2e2,Return to previous screen.,Return to previous screen.
0x2fd,"Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game.","Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game."
0x387,Mettre la vibration sur ON / OFF.,Mettre la vibration sur ON / OFF.
0x3a9,Choisir le type de radar.,Choisir le type de radar.
0x3c3,Mettre l'affichage du sang sur ON / OFF.,Mettre l'affichage du sang sur ON / OFF.
0x3ec,Choisir entre le son STEREO et MONO.,Choisir entre le son STEREO et MONO.
0x411,Certaines séquences vidéos seront en Dolby Digital 5.1.,Certaines séquences vidéos seront en Dolby Digital 5.1.
0x44b,Mettre les sous-titres sur ON / OFF.,Mettre les sous-titres sur ON / OFF.
0x470,Choisir l'Observation à la première personne.,Choisir l'Observation à la première personne.
0x4a0,Choisir l'affichage des objets.,Choisir l'affichage des objets.
0x4c0,Choisir les changements rapides.,Choisir les changements rapides.
0x4e1,Régler la position de l'écran.,Régler la position de l'écran.
0x502,Afficher l'écran de réglage des couleurs.,Afficher l'écran de réglage des couleurs.
0x52e,Retourner dans l'écran précédent.,Retourner dans l'écran précédent.
0x553,"Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge.","Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge."
0x5fe,Vibration EIN / AUS.,Vibration EIN / AUS.
0x613,Radartyp wählen.,Radartyp wählen.
0x625,Blutanzeige EIN / AUS.,Blutanzeige EIN / AUS.
0x63c,Wählen Sie STEREO / MONO.,Wählen Sie STEREO / MONO.
0x657,Bestimmte Szenen sind in Dolby Digital 5.1.,Bestimmte Szenen sind in Dolby Digital 5.1.
0x683,Untertitel EIN / AUS.,Untertitel EIN / AUS.
