0x580,"エイムズはこのF脚内のどこかにいる。だが
彼は敵から姿を隠しているはずだ。俺が敵に
追われている状態では姿を現さないだろう。
見つからないようにエイムズを探さなければ
ならない。
","エイムズはこのF脚内のどこかにいる。だが
彼は敵から姿を隠しているはずだ。俺が敵に
追われている状態では姿を現さないだろう。
見つからないようにエイムズを探さなければ
ならない。
"
0x68f,"Ames is somewhere here in Strut F. 
He must be hiding himself from the enemy. 
He won't come out if I'm being chased by 
the enemy. I have to find him without being 
spotted.
","Ames is somewhere here in Strut F. 
He must be hiding himself from the enemy. 
He won't come out if I'm being chased by 
the enemy. I have to find him without being 
spotted.
"
0x73f,"Ames ist hier irgendwo in Strebe F.
Er muss sich vor dem Feind verbergen.
Er wird nicht herauskommen, wenn ich 
vom Feind gejagt werde. Ich muss ihn
finden, ohne entdeckt zu werden.
","Ames ist hier irgendwo in Strebe F.
Er muss sich vor dem Feind verbergen.
Er wird nicht herauskommen, wenn ich 
vom Feind gejagt werde. Ich muss ihn
finden, ohne entdeckt zu werden.
"
0x7f6,"Ames est quelque part dans l'Etai F. Il doit
se cacher et il ne sortira pas si l'ennemi
est à mes trousses. Il faut absolument
que je le trouve sans me faire repérer.
","Ames est quelque part dans l'Etai F. Il doit
se cacher et il ne sortira pas si l'ennemi
est à mes trousses. Il faut absolument
que je le trouve sans me faire repérer.
"
0x8a0,"Ames è qui, da qualche parte, nel
Supporto F. Si starà nascondendo dal
nemico. Non verrà fuori se il nemico
m'insegue. Devo trovarlo senza farmi
scoprire.
","Ames è qui, da qualche parte, nel
Supporto F. Si starà nascondendo dal
nemico. Non verrà fuori se il nemico
m'insegue. Devo trovarlo senza farmi
scoprire.
"
0x93f,"Ames está en algún lugar del Soporte F.
Seguro que se está escondiendo del 
enemigo. No saldrá de su escondite si
el enemigo va detrás de mí. Tengo que 
encontrarle sin ser descubierto.
","Ames está en algún lugar del Soporte F.
Seguro que se está escondiendo del 
enemigo. No saldrá de su escondite si
el enemigo va detrás de mí. Tengo que 
encontrarle sin ser descubierto.
"
0xa00,"Ames is somewhere here in Strut F. 
He must be hiding himself from the enemy. 
He won't come out if I'm being chased by 
the enemy. I have to find him without being 
spotted.
","Ames is somewhere here in Strut F. 
He must be hiding himself from the enemy. 
He won't come out if I'm being chased by 
the enemy. I have to find him without being 
spotted.
"
0xab0,"俺は『ビッグ・シェル』への潜入に成功した。
まずは内部協力者のエイムズと接触して情報を
入手するのが先決だ。大佐によれば、エイムズ
はF脚にいるという。
","俺は『ビッグ・シェル』への潜入に成功した。
まずは内部協力者のエイムズと接触して情報を
入手するのが先決だ。大佐によれば、エイムズ
はF脚にいるという。
"
0xba6,"I successfully made it into Big Shell. 
I should first get in touch with informant 
Ames and obtain information. According to 
the Colonel, Ames is in Strut F.
","I successfully made it into Big Shell. 
I should first get in touch with informant 
Ames and obtain information. According to 
the Colonel, Ames is in Strut F.
"
0xc47,"Ich hab's geschafft und bin in ""Big Shell"".
Zuerst soll ich Kontaktmann Ames treffen
und Informationen bekommen. 
Laut dem Oberst ist Ames in Strebe F.
","Ich hab's geschafft und bin in ""Big Shell"".
Zuerst soll ich Kontaktmann Ames treffen
und Informationen bekommen. 
Laut dem Oberst ist Ames in Strebe F.
"
0xce0,"Ça y est, je suis dans la Big Shell. Je dois
tout d'abord entrer en contact avec l'indic
Ames pour obtenir des informations.
D'après le Colonel, il est dans l'Etai F.
","Ça y est, je suis dans la Big Shell. Je dois
tout d'abord entrer en contact avec l'indic
Ames pour obtenir des informations.
D'après le Colonel, il est dans l'Etai F.
"
