0xffffffff,,
0x240,Turn the vibration ON / OFF.,Turn the vibration ON / OFF.
0x25d,Select radar type.,Select radar type.
0x270,Turn blood display ON / OFF.,Turn blood display ON / OFF.
0x28d,Select STEREO / MONAURAL sound.,Select STEREO / MONAURAL sound.
0x2ad,Certain cut scenes will be in Dolby Digital 5.1.,Certain cut scenes will be in Dolby Digital 5.1.
0x2de,Turn the captions ON / OFF.,Turn the captions ON / OFF.
0x2fa,Select First Person View control type.,Select First Person View control type.
0x321,Select item display type.,Select item display type.
0x33b,Select quick change type.,Select quick change type.
0x355,Adjust screen position.,Adjust screen position.
0x36d,Display color adjustment screen.,Display color adjustment screen.
0x38e,Return to previous screen.,Return to previous screen.
0x3a9,"Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game.","Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game."
0x433,Mettre la vibration sur ON / OFF.,Mettre la vibration sur ON / OFF.
0x455,Choisir le type de radar.,Choisir le type de radar.
0x46f,Mettre l'affichage du sang sur ON / OFF.,Mettre l'affichage du sang sur ON / OFF.
0x498,Choisir entre le son STEREO et MONO.,Choisir entre le son STEREO et MONO.
0x4bd,Certaines séquences vidéos seront en Dolby Digital 5.1.,Certaines séquences vidéos seront en Dolby Digital 5.1.
0x4f7,Mettre les sous-titres sur ON / OFF.,Mettre les sous-titres sur ON / OFF.
0x51c,Choisir l'Observation à la première personne.,Choisir l'Observation à la première personne.
0x54c,Choisir l'affichage des objets.,Choisir l'affichage des objets.
0x56c,Choisir les changements rapides.,Choisir les changements rapides.
0x58d,Régler la position de l'écran.,Régler la position de l'écran.
0x5ae,Afficher l'écran de réglage des couleurs.,Afficher l'écran de réglage des couleurs.
0x5da,Retourner dans l'écran précédent.,Retourner dans l'écran précédent.
0x5ff,"Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge.","Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge."
0x6aa,Vibration EIN / AUS.,Vibration EIN / AUS.
0x6bf,Radartyp wählen.,Radartyp wählen.
0x6d1,Blutanzeige EIN / AUS.,Blutanzeige EIN / AUS.
0x6e8,Wählen Sie STEREO / MONO.,Wählen Sie STEREO / MONO.
0x703,Bestimmte Szenen sind in Dolby Digital 5.1.,Bestimmte Szenen sind in Dolby Digital 5.1.
0x72f,Untertitel EIN / AUS.,Untertitel EIN / AUS.
0x745,Beobachtungsperspektive wählen.,Beobachtungsperspektive wählen.
0x766,Displaytyp wählen.,Displaytyp wählen.
0x77a,Schnellwechseltyp wählen.,Schnellwechseltyp wählen.
0x795,Bildschirmposition regulieren.,Bildschirmposition regulieren.
0x7b4,Farbregulierungsbildschirm einblenden.,Farbregulierungsbildschirm einblenden.
0x7db,Zurück zum vorigen Bildschirm.,Zurück zum vorigen Bildschirm.
0x7fb,"Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist.","Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist."
0x87f,ACTIVAR / DESACTIVAR la función vibratoria.,ACTIVAR / DESACTIVAR la función vibratoria.
0x8ac,Seleccionar el tipo de radar.,Seleccionar el tipo de radar.
0x8ca,Jugar CON / SIN Sangre.,Jugar CON / SIN Sangre.
0x8e2,Selecciona sonido ESTÉREO / MONO.,Selecciona sonido ESTÉREO / MONO.
0x905,Algunas escenas se escucharán en Dolby Digital 5.1.,Algunas escenas se escucharán en Dolby Digital 5.1.
0x93a,Jugar CON / SIN anotaciones.,Jugar CON / SIN anotaciones.
0x957,"Selecciona el tipo de control para la Visión Primera|
Persona.","Selecciona el tipo de control para la Visión Primera|
Persona."
0x997,Selecciona la forma de visualización del objeto.,Selecciona la forma de visualización del objeto.
0x9c9,Selecciona el tipo de cambio rápido.,Selecciona el tipo de cambio rápido.
0x9ef,Ajustar la posición de la pantalla.,Ajustar la posición de la pantalla.
0xa14,Muestra la pantalla de ajuste del color.,Muestra la pantalla de ajuste del color.
0xa3d,Volver a la pantalla anterior.,Volver a la pantalla anterior.
0xa5c,"Ajusta el brillo de la pantalla. Cuando|
la escala de color gris que aparece|
bajo la línea roja se deje de ver,|
el brillo será el óptimo durante el|
juego.","Ajusta el brillo de la pantalla. Cuando|
la escala de color gris que aparece|
bajo la línea roja se deje de ver,|
el brillo será el óptimo durante el|
juego."
0xafd,Attiva / disattiva la vibrazione.,Attiva / disattiva la vibrazione.
