0xe38,,
0xe39,"M9
Pistolet tranquillisant avec
silencieux. Appuyez sur touche
 pour viser et relâchez pour
tirer. Avec aiguille laser.","M9
Pistolet tranquillisant avec
silencieux. Appuyez sur touche
 pour viser et relâchez pour
tirer. Avec aiguille laser."
0xeb5,"USP
Auto 9 mm. Appuyez sur touche
 pour viser, relâchez pour
tirer. 15 salves/chargeur.
Silencieux en option.","USP
Auto 9 mm. Appuyez sur touche
 pour viser, relâchez pour
tirer. 15 salves/chargeur.
Silencieux en option."
0xf27,"SOCOM
Auto 45. Appuyez sur touche
 pour viser, relâchez pour
tirer. 12 salves/chargeur.
Silencieux en option.","SOCOM
Auto 45. Appuyez sur touche
 pour viser, relâchez pour
tirer. 12 salves/chargeur.
Silencieux en option."
0xf99,"PSG1
Visez en mode d'Observation à 
la 1ère pers., tirez avec touche
. Gros plan avec touche ,
plan général avec touche .","PSG1
Visez en mode d'Observation à 
la 1ère pers., tirez avec touche
. Gros plan avec touche ,
plan général avec touche ."
0x1020,"RGB6
Lance-grenades à 6 coups.
Appuyez sur touche  pour viser
et relâchez pour tirer. Modèle
explosant pendant l'impact.","RGB6
Lance-grenades à 6 coups.
Appuyez sur touche  pour viser
et relâchez pour tirer. Modèle
explosant pendant l'impact."
0x109f,"NIKITA
Touche  pour viser en Obser-
vation à la 1ère pers. et relâchez
pour tirer. Contrôlez avec
le joystick analogique gauche.","NIKITA
Touche  pour viser en Obser-
vation à la 1ère pers. et relâchez
pour tirer. Contrôlez avec
le joystick analogique gauche."
0x1127,"Stinger
Missile sol-air portatif. Visez
en Obs. à la 1ère pers., tirez
avec touche . Réglez le viseur
sur la cible pour verrouiller.","Stinger
Missile sol-air portatif. Visez
en Obs. à la 1ère pers., tirez
avec touche . Réglez le viseur
sur la cible pour verrouiller."
0x11b2,"Claymore
Mine anti-personnel avec capteur
avant. Appuyez sur touche 
pour la dégoupiller, rampez
dessus pour la récupérer.","Claymore
Mine anti-personnel avec capteur
avant. Appuyez sur touche 
pour la dégoupiller, rampez
dessus pour la récupérer."
0x1233,"C4
Explosif avec détonateur à
distance. Appuyez sur touche 
pour l'activer et sur touche 
pour le faire sauter.","C4
Explosif avec détonateur à
distance. Appuyez sur touche 
pour l'activer et sur touche 
pour le faire sauter."
0x12ab,"Grenade Chaff
Elle bloque temporairement
les dispositifs électroniques.
Appuyez sur touche  pour viser
et relâchez pour lancer.","Grenade Chaff
Elle bloque temporairement
les dispositifs électroniques.
Appuyez sur touche  pour viser
et relâchez pour lancer."
0x1330,"Grenade paralysante
Elle paralyse temporairement
les soldats ennemis. Appuyez sur
touche  pour viser et relâchez
pour lancer.","Grenade paralysante
Elle paralyse temporairement
les soldats ennemis. Appuyez sur
touche  pour viser et relâchez
pour lancer."
