0xffffffff,,
0x1c8,Turn the vibration ON / OFF.,Turn the vibration ON / OFF.
0x1e5,Select radar type.,Select radar type.
0x1f8,Turn blood display ON / OFF.,Turn blood display ON / OFF.
0x215,Select STEREO / MONAURAL sound.,Select STEREO / MONAURAL sound.
0x235,Certain cut scenes will be in Dolby Digital 5.1.,Certain cut scenes will be in Dolby Digital 5.1.
0x266,Turn the captions ON / OFF.,Turn the captions ON / OFF.
0x282,Select First Person View control type.,Select First Person View control type.
0x2a9,Select item display type.,Select item display type.
0x2c3,Select quick change type.,Select quick change type.
0x2dd,Adjust screen position.,Adjust screen position.
0x2f5,Display color adjustment screen.,Display color adjustment screen.
0x316,Return to previous screen.,Return to previous screen.
0x331,"Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game.","Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game."
0x3bb,Mettre la vibration sur ON / OFF.,Mettre la vibration sur ON / OFF.
0x3dd,Choisir le type de radar.,Choisir le type de radar.
0x3f7,Mettre l'affichage du sang sur ON / OFF.,Mettre l'affichage du sang sur ON / OFF.
0x420,Choisir entre le son STEREO et MONO.,Choisir entre le son STEREO et MONO.
0x445,Certaines séquences vidéos seront en Dolby Digital 5.1.,Certaines séquences vidéos seront en Dolby Digital 5.1.
0x47f,Mettre les sous-titres sur ON / OFF.,Mettre les sous-titres sur ON / OFF.
0x4a4,Choisir l'Observation à la première personne.,Choisir l'Observation à la première personne.
0x4d4,Choisir l'affichage des objets.,Choisir l'affichage des objets.
0x4f4,Choisir les changements rapides.,Choisir les changements rapides.
0x515,Régler la position de l'écran.,Régler la position de l'écran.
0x536,Afficher l'écran de réglage des couleurs.,Afficher l'écran de réglage des couleurs.
0x562,Retourner dans l'écran précédent.,Retourner dans l'écran précédent.
0x587,"Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge.","Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge."
0x632,Vibration EIN / AUS.,Vibration EIN / AUS.
0x647,Radartyp wählen.,Radartyp wählen.
0x659,Blutanzeige EIN / AUS.,Blutanzeige EIN / AUS.
0x670,Wählen Sie STEREO / MONO.,Wählen Sie STEREO / MONO.
0x68b,Bestimmte Szenen sind in Dolby Digital 5.1.,Bestimmte Szenen sind in Dolby Digital 5.1.
0x6b7,Untertitel EIN / AUS.,Untertitel EIN / AUS.
0x6cd,Beobachtungsperspektive wählen.,Beobachtungsperspektive wählen.
0x6ee,Displaytyp wählen.,Displaytyp wählen.
0x702,Schnellwechseltyp wählen.,Schnellwechseltyp wählen.
0x71d,Bildschirmposition regulieren.,Bildschirmposition regulieren.
0x73c,Farbregulierungsbildschirm einblenden.,Farbregulierungsbildschirm einblenden.
0x763,Zurück zum vorigen Bildschirm.,Zurück zum vorigen Bildschirm.
0x783,"Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist.","Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist."
0x807,ACTIVAR / DESACTIVAR la función vibratoria.,ACTIVAR / DESACTIVAR la función vibratoria.
0x834,Seleccionar el tipo de radar.,Seleccionar el tipo de radar.
0x852,Jugar CON / SIN Sangre.,Jugar CON / SIN Sangre.
0x86a,Selecciona sonido ESTÉREO / MONO.,Selecciona sonido ESTÉREO / MONO.
0x88d,Algunas escenas se escucharán en Dolby Digital 5.1.,Algunas escenas se escucharán en Dolby Digital 5.1.
0x8c2,Jugar CON / SIN anotaciones.,Jugar CON / SIN anotaciones.
0x8df,"Selecciona el tipo de control para la Visión Primera|
Persona.","Selecciona el tipo de control para la Visión Primera|
Persona."
0x91f,Selecciona la forma de visualización del objeto.,Selecciona la forma de visualización del objeto.
0x951,Selecciona el tipo de cambio rápido.,Selecciona el tipo de cambio rápido.
0x977,Ajustar la posición de la pantalla.,Ajustar la posición de la pantalla.
