0xffffffff,,
0x1e4,Turn the vibration ON / OFF.,Turn the vibration ON / OFF.
0x201,Select radar type.,Select radar type.
0x214,Turn blood display ON / OFF.,Turn blood display ON / OFF.
0x231,Select STEREO / MONAURAL sound.,Select STEREO / MONAURAL sound.
0x251,Certain cut scenes will be in Dolby Digital 5.1.,Certain cut scenes will be in Dolby Digital 5.1.
0x282,Turn the captions ON / OFF.,Turn the captions ON / OFF.
0x29e,Select First Person View control type.,Select First Person View control type.
0x2c5,Select item display type.,Select item display type.
0x2df,Select quick change type.,Select quick change type.
0x2f9,Adjust screen position.,Adjust screen position.
0x311,Display color adjustment screen.,Display color adjustment screen.
0x332,Return to previous screen.,Return to previous screen.
0x34d,"Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game.","Adjust the monitor brightness|
so that the gray scale under|
the red line is no longer seen|
to obtain optimal brightness|
for this game."
0x3d7,Mettre la vibration sur ON / OFF.,Mettre la vibration sur ON / OFF.
0x3f9,Choisir le type de radar.,Choisir le type de radar.
0x413,Mettre l'affichage du sang sur ON / OFF.,Mettre l'affichage du sang sur ON / OFF.
0x43c,Choisir entre le son STEREO et MONO.,Choisir entre le son STEREO et MONO.
0x461,Certaines séquences vidéos seront en Dolby Digital 5.1.,Certaines séquences vidéos seront en Dolby Digital 5.1.
0x49b,Mettre les sous-titres sur ON / OFF.,Mettre les sous-titres sur ON / OFF.
0x4c0,Choisir l'Observation à la première personne.,Choisir l'Observation à la première personne.
0x4f0,Choisir l'affichage des objets.,Choisir l'affichage des objets.
0x510,Choisir les changements rapides.,Choisir les changements rapides.
0x531,Régler la position de l'écran.,Régler la position de l'écran.
0x552,Afficher l'écran de réglage des couleurs.,Afficher l'écran de réglage des couleurs.
0x57e,Retourner dans l'écran précédent.,Retourner dans l'écran précédent.
0x5a3,"Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge.","Afin d'obtenir la luminosité|
optimale pour ce jeu, réglez la|
luminosité du moniteur de manière|
à rendre invisible l'échelle de gris|
située sous la ligne rouge."
0x64e,Vibration EIN / AUS.,Vibration EIN / AUS.
0x663,Radartyp wählen.,Radartyp wählen.
0x675,Blutanzeige EIN / AUS.,Blutanzeige EIN / AUS.
0x68c,Wählen Sie STEREO / MONO.,Wählen Sie STEREO / MONO.
0x6a7,Bestimmte Szenen sind in Dolby Digital 5.1.,Bestimmte Szenen sind in Dolby Digital 5.1.
0x6d3,Untertitel EIN / AUS.,Untertitel EIN / AUS.
0x6e9,Beobachtungsperspektive wählen.,Beobachtungsperspektive wählen.
0x70a,Displaytyp wählen.,Displaytyp wählen.
0x71e,Schnellwechseltyp wählen.,Schnellwechseltyp wählen.
0x739,Bildschirmposition regulieren.,Bildschirmposition regulieren.
0x758,Farbregulierungsbildschirm einblenden.,Farbregulierungsbildschirm einblenden.
0x77f,Zurück zum vorigen Bildschirm.,Zurück zum vorigen Bildschirm.
0x79f,"Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist.","Für optimale Helligkeit die|
Monitorhelligkeit so|
einstellen, daß die Graustufe|
unter der roten Linie nicht|
mehr sichtbar ist."
0x823,ACTIVAR / DESACTIVAR la función vibratoria.,ACTIVAR / DESACTIVAR la función vibratoria.
0x850,Seleccionar el tipo de radar.,Seleccionar el tipo de radar.
0x86e,Jugar CON / SIN Sangre.,Jugar CON / SIN Sangre.
0x886,Selecciona sonido ESTÉREO / MONO.,Selecciona sonido ESTÉREO / MONO.
0x8a9,Algunas escenas se escucharán en Dolby Digital 5.1.,Algunas escenas se escucharán en Dolby Digital 5.1.
0x8de,Jugar CON / SIN anotaciones.,Jugar CON / SIN anotaciones.
0x8fb,"Selecciona el tipo de control para la Visión Primera|
Persona.","Selecciona el tipo de control para la Visión Primera|
Persona."
0x93b,Selecciona la forma de visualización del objeto.,Selecciona la forma de visualización del objeto.
0x96d,Selecciona el tipo de cambio rápido.,Selecciona el tipo de cambio rápido.
0x993,Ajustar la posición de la pantalla.,Ajustar la posición de la pantalla.
0x9b8,Muestra la pantalla de ajuste del color.,Muestra la pantalla de ajuste del color.
0x9e1,Volver a la pantalla anterior.,Volver a la pantalla anterior.
0xa00,"Ajusta el brillo de la pantalla. Cuando|
la escala de color gris que aparece|
bajo la línea roja se deje de ver,|
el brillo será el óptimo durante el|
juego.","Ajusta el brillo de la pantalla. Cuando|
la escala de color gris que aparece|
bajo la línea roja se deje de ver,|
el brillo será el óptimo durante el|
juego."
0xaa1,Attiva / disattiva la vibrazione.,Attiva / disattiva la vibrazione.
0xac3,Seleziona tipo di radar.,Seleziona tipo di radar.
0xadc,Attiva / disattiva la visualizzazione del sangue.,Attiva / disattiva la visualizzazione del sangue.
0xb0e,Seleziona sonoro in STEREO / MONO.,Seleziona sonoro in STEREO / MONO.
0xb31,Alcune scene saranno nel formato Dolby Digital 5.1.,Alcune scene saranno nel formato Dolby Digital 5.1.
0xb65,Attiva / disattiva le didascalie.,Attiva / disattiva le didascalie.
0xb87,Seleziona tipo di controllo in Visuale Soggettiva.,Seleziona tipo di controllo in Visuale Soggettiva.
0xbba,Seleziona tipo di visualizzazione oggetti.,Seleziona tipo di visualizzazione oggetti.
0xbe5,Seleziona tipo di cambio rapido.,Seleziona tipo di cambio rapido.
0xc06,Regola posizione schermata.,Regola posizione schermata.
0xc22,Visualizza schermata di regolazione colore.,Visualizza schermata di regolazione colore.
0xc4e,Torna alla schermata precedente.,Torna alla schermata precedente.
0xc6f,"Regola luminosità del monitor|
in modo da rendere invisibile la|
scala di grigi sotto la linea rossa|
ed ottenere la luminosità ottimale|
per questo gioco.","Regola luminosità del monitor|
in modo da rendere invisibile la|
scala di grigi sotto la linea rossa|
ed ottenere la luminosità ottimale|
per questo gioco."
0xd0d,Radar appears even during Intrusion View.,Radar appears even during Intrusion View.
0xd37,Radar does not appear during Intrusion View.,Radar does not appear during Intrusion View.
0xd64,Radar will not appear at all.,Radar will not appear at all.
0xd82,Le radar s'affiche même en Point de vue d'intrusion.,Le radar s'affiche même en Point de vue d'intrusion.
0xdb8,Le radar ne s'affiche pas en Point de vue d'intrusion.,Le radar ne s'affiche pas en Point de vue d'intrusion.
0xdef,Le radar ne s'affiche pas du tout.,Le radar ne s'affiche pas du tout.
0xe12,Radar erscheint auch in der Eindringperspektive.,Radar erscheint auch in der Eindringperspektive.
