0x4424,"Récupération complète de l'endurance.
","Récupération complète de l'endurance.
"
0x444e,"Excellent stamina recovery.
","Excellent stamina recovery.
"
0x446b,"Très bonne récupération de l'endurance.
","Très bonne récupération de l'endurance.
"
0x4497,"Very good stamina recovery.
","Very good stamina recovery.
"
0x44b4,"Excellente récupération de l'endurance.
","Excellente récupération de l'endurance.
"
0x44df,"Great stamina recovery.
","Great stamina recovery.
"
0x44f8,"Bonne récupération de l'endurance.
","Bonne récupération de l'endurance.
"
0x451e,"Good stamina recovery.
","Good stamina recovery.
"
0x4536,"Récupération acceptable de l'endurance.
","Récupération acceptable de l'endurance.
"
0x4561,"Decent stamina recovery.
","Decent stamina recovery.
"
0x457b,"Récupération moyenne de l'endurance.
","Récupération moyenne de l'endurance.
"
0x45a3,"Moderate stamina recovery.
","Moderate stamina recovery.
"
0x45bf,"Petite récupération de l'endurance.
","Petite récupération de l'endurance.
"
0x45e6,"Small stamina recovery.
","Small stamina recovery.
"
0x45ff,"Récupération d'endurance presque non décelable.
","Récupération d'endurance presque non décelable.
"
0x4633,"Barely noticeable stamina recovery.
","Barely noticeable stamina recovery.
"
0x4658,"Très légère récupération de l'endurance.
","Très légère récupération de l'endurance.
"
0x4687,"Slight stamina recovery.
","Slight stamina recovery.
"
0x46a1,"Très bonne récupération de l'endurance d'EVA.
","Très bonne récupération de l'endurance d'EVA.
"
0x46d3,"EVA's stamina recovery was very good.
","EVA's stamina recovery was very good.
"
0x46fa,"Excellente récupération de l'endurance d'EVA.
","Excellente récupération de l'endurance d'EVA.
"
0x472b,"EVA's stamina recovery was great.
","EVA's stamina recovery was great.
"
0x474e,"Parfaite récupération de l'endurance d'EVA.
","Parfaite récupération de l'endurance d'EVA.
"
0x477d,"EVA's stamina recovery was excellent.
","EVA's stamina recovery was excellent.
"
0x47a4,"Récupération acceptable de l'endurance d'EVA.
","Récupération acceptable de l'endurance d'EVA.
"
0x47d5,"EVA's stamina recovery was decent.
","EVA's stamina recovery was decent.
"
0x47f9,"Récupération moyenne de l'endurance d'EVA.
","Récupération moyenne de l'endurance d'EVA.
"
0x4827,"EVA's stamina recovery was moderate.
","EVA's stamina recovery was moderate.
"
0x484d,"Bonne récupération de l'endurance d'EVA.
","Bonne récupération de l'endurance d'EVA.
"
0x4879,"EVA's stamina recovery was good.
","EVA's stamina recovery was good.
"
0x489b,"Récup. d'endur. (EVA) presque non décelable.
","Récup. d'endur. (EVA) presque non décelable.
"
0x48cb,"EVA's stamina recovery was barely noticeable.
","EVA's stamina recovery was barely noticeable.
"
0x48fa,"Très légère récupération de l'endurance d'EVA.
","Très légère récupération de l'endurance d'EVA.
"
0x492f,"EVA's stamina recovery was slight.
","EVA's stamina recovery was slight.
"
0x4953,"Petite récupération de l'endurance d'EVA.
","Petite récupération de l'endurance d'EVA.
"
0x4980,"EVA's stamina recovery was small.
","EVA's stamina recovery was small.
"
0x49a3,"A eu une intoxication alimentaire.
","A eu une intoxication alimentaire.
"
0x49c7,"Came down with food poisoning.
","Came down with food poisoning.
"
0x49e7,"Etait pourri... Commence à avoir mal au ventre.
","Etait pourri... Commence à avoir mal au ventre.
"
0x4a19,"Was rotten. Stomach starting to ache.
","Was rotten. Stomach starting to ache.
"
0x4a40,"Batterie rechargée.
","Batterie rechargée.
"
0x4a56,"Battery has recovered.
","Battery has recovered.
"
0x4a6e,"A eu sommeil.
...Commence à avoir someil.
","A eu sommeil.
...Commence à avoir someil.
"
0x4a9a,"Became sleepy.
","Became sleepy.
"
0x4aaa,"Pas faim.
","Pas faim.
"
0x4ab5,"Not hungry.
","Not hungry.
"
0x4ac2,"EVA a eu une intoxication alimentaire.
","EVA a eu une intoxication alimentaire.
"
0x4aea,"EVA came down with food poisoning.
","EVA came down with food poisoning.
"
