0x43dc,"Récupération complète de l'endurance.
","Récupération complète de l'endurance.
"
0x4406,"Excellent stamina recovery.
","Excellent stamina recovery.
"
0x4423,"Très bonne récupération de l'endurance.
","Très bonne récupération de l'endurance.
"
0x444f,"Very good stamina recovery.
","Very good stamina recovery.
"
0x446c,"Excellente récupération de l'endurance.
","Excellente récupération de l'endurance.
"
0x4497,"Great stamina recovery.
","Great stamina recovery.
"
0x44b0,"Bonne récupération de l'endurance.
","Bonne récupération de l'endurance.
"
0x44d6,"Good stamina recovery.
","Good stamina recovery.
"
0x44ee,"Récupération acceptable de l'endurance.
","Récupération acceptable de l'endurance.
"
0x4519,"Decent stamina recovery.
","Decent stamina recovery.
"
0x4533,"Récupération moyenne de l'endurance.
","Récupération moyenne de l'endurance.
"
0x455b,"Moderate stamina recovery.
","Moderate stamina recovery.
"
0x4577,"Petite récupération de l'endurance.
","Petite récupération de l'endurance.
"
0x459e,"Small stamina recovery.
","Small stamina recovery.
"
0x45b7,"Récupération d'endurance presque non décelable.
","Récupération d'endurance presque non décelable.
"
0x45eb,"Barely noticeable stamina recovery.
","Barely noticeable stamina recovery.
"
0x4610,"Très légère récupération de l'endurance.
","Très légère récupération de l'endurance.
"
0x463f,"Slight stamina recovery.
","Slight stamina recovery.
"
0x4659,"Très bonne récupération de l'endurance d'EVA.
","Très bonne récupération de l'endurance d'EVA.
"
0x468b,"EVA's stamina recovery was very good.
","EVA's stamina recovery was very good.
"
0x46b2,"Excellente récupération de l'endurance d'EVA.
","Excellente récupération de l'endurance d'EVA.
"
0x46e3,"EVA's stamina recovery was great.
","EVA's stamina recovery was great.
"
0x4706,"Parfaite récupération de l'endurance d'EVA.
","Parfaite récupération de l'endurance d'EVA.
"
0x4735,"EVA's stamina recovery was excellent.
","EVA's stamina recovery was excellent.
"
0x475c,"Récupération acceptable de l'endurance d'EVA.
","Récupération acceptable de l'endurance d'EVA.
"
0x478d,"EVA's stamina recovery was decent.
","EVA's stamina recovery was decent.
"
0x47b1,"Récupération moyenne de l'endurance d'EVA.
","Récupération moyenne de l'endurance d'EVA.
"
0x47df,"EVA's stamina recovery was moderate.
","EVA's stamina recovery was moderate.
"
0x4805,"Bonne récupération de l'endurance d'EVA.
","Bonne récupération de l'endurance d'EVA.
"
0x4831,"EVA's stamina recovery was good.
","EVA's stamina recovery was good.
"
0x4853,"Récup. d'endur. (EVA) presque non décelable.
","Récup. d'endur. (EVA) presque non décelable.
"
0x4883,"EVA's stamina recovery was barely noticeable.
","EVA's stamina recovery was barely noticeable.
"
0x48b2,"Très légère récupération de l'endurance d'EVA.
","Très légère récupération de l'endurance d'EVA.
"
0x48e7,"EVA's stamina recovery was slight.
","EVA's stamina recovery was slight.
"
0x490b,"Petite récupération de l'endurance d'EVA.
","Petite récupération de l'endurance d'EVA.
"
0x4938,"EVA's stamina recovery was small.
","EVA's stamina recovery was small.
"
0x495b,"A eu une intoxication alimentaire.
","A eu une intoxication alimentaire.
"
0x497f,"Came down with food poisoning.
","Came down with food poisoning.
"
0x499f,"Etait pourri... Commence à avoir mal au ventre.
","Etait pourri... Commence à avoir mal au ventre.
"
0x49d1,"Was rotten. Stomach starting to ache.
","Was rotten. Stomach starting to ache.
"
0x49f8,"Batterie rechargée.
","Batterie rechargée.
"
0x4a0e,"Battery has recovered.
","Battery has recovered.
"
0x4a26,"A eu sommeil.
...Commence à avoir someil.
","A eu sommeil.
...Commence à avoir someil.
"
0x4a52,"Became sleepy.
","Became sleepy.
"
0x4a62,"Pas faim.
","Pas faim.
"
0x4a6d,"Not hungry.
","Not hungry.
"
0x4a7a,"EVA a eu une intoxication alimentaire.
","EVA a eu une intoxication alimentaire.
"
0x4aa2,"EVA came down with food poisoning.
","EVA came down with food poisoning.
"
0x4ac6,"Devait être pourri.
EVA semble avoir mal au ventre.
","Devait être pourri.
EVA semble avoir mal au ventre.
"
0x4afc,"Seems to have been rotten.
EVA seems to have a stomach ache.
","Seems to have been rotten.
EVA seems to have a stomach ache.
"
0x4b3a,"EVA a l'air d'avoir sommeil.
","EVA a l'air d'avoir sommeil.
"
